,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,cycle
5848,impedance,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],24,B0007,112,5849,05849.csv,,0.0398173593963539,0.0644668961248353,2168
5849,discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0007,113,5850,05850.csv,1.8211470951317783,,,2169
5850,impedance,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],24,B0007,114,5851,05851.csv,,0.040333531003242,0.0655202226224431,2169
5851,charge,[2008.       4.      24.       3.      20.      23.359],24,B0007,115,5852,05852.csv,,,,2169
5852,impedance,[2008.       4.      24.       6.      18.      12.171],24,B0007,116,5853,05853.csv,,0.0387909877017732,0.0628098792567102,2169
5853,discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0007,117,5854,05854.csv,1.816506091511515,,,2170
5854,impedance,[2008.       4.      24.       7.      46.      53.906],24,B0007,118,5855,05855.csv,,0.0398003209462579,0.0650132948726055,2170
5855,charge,[2008.       4.      24.       8.      18.      41.703],24,B0007,119,5856,05856.csv,,,,2170
5856,impedance,[2008.       4.      24.      11.      17.      36.359],24,B0007,120,5857,05857.csv,,0.0413584990216644,0.0640930962913017,2170
5857,discharge,[2008.       4.      24.      11.      49.      24.281],24,B0007,121,5858,05858.csv,1.8113815601504557,,,2171
5858,impedance,[2008.       4.      24.      12.      46.       8.171],24,B0007,122,5859,05859.csv,,0.0406816138028831,0.0648020284566245,2171
5859,charge,[2008.      4.     24.     13.     17.     56.25],24,B0007,123,5860,05860.csv,,,,2171
5860,impedance,[2008.       4.      24.      16.      14.       7.906],24,B0007,124,5861,05861.csv,,0.0419881321640878,0.0629074367397784,2171
5861,discharge,[2008.       4.      24.      16.      45.      56.015],24,B0007,125,5862,05862.csv,1.8116056333939583,,,2172
5862,impedance,[2008.       4.      24.      17.      42.      40.796],24,B0007,126,5863,05863.csv,,0.0406917627667531,0.0640322479984789,2172
5863,charge,[2008.       4.      24.      18.      14.      28.937],24,B0007,127,5864,05864.csv,,,,2172
5864,impedance,[2008.       4.      24.      21.       6.      22.828],24,B0007,128,5865,05865.csv,,0.0410635565050997,0.0618301881415941,2172
5865,discharge,[2008.       4.      24.      21.      38.      11.078],24,B0007,129,5866,05866.csv,1.8060548955557405,,,2173
5866,impedance,[2008.       4.      24.      22.      34.      45.921],24,B0007,130,5867,05867.csv,,0.0403611204287398,0.0635918173001047,2173
5867,charge,[2008.       4.      24.      23.       6.      34.156],24,B0007,131,5868,05868.csv,,,,2173
5868,impedance,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],24,B0007,132,5869,05869.csv,,0.0397095688006817,0.0630831687308314,2173
5869,discharge,[2008.       4.      25.      12.       3.      44.093],24,B0007,133,5870,05870.csv,1.8132041826994056,,,2174
5870,charge,[2.0080e+03 4.0000e+00 2.5000e+01 1.7000e+01 2.0000e+00 3.5703e+01],24,B0007,134,5871,05871.csv,,,,2174
5871,discharge,[2008.       4.      25.      20.       3.      55.921],24,B0007,135,5872,05872.csv,1.8062641938283532,,,2175
5872,impedance,[2008.       4.      25.      21.       0.      31.421],24,B0007,136,5873,05873.csv,,0.0472502048042168,0.0727258609104947,2175
5873,charge,[2008.       4.      25.      21.      32.      20.468],24,B0007,137,5874,05874.csv,,,,2175
5874,impedance,[2008.       4.      26.       0.      32.      46.968],24,B0007,138,5875,05875.csv,,0.0465886984598843,0.0693869640088942,2175
5875,discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0007,139,5876,05876.csv,1.7958310249900458,,,2176
5876,impedance,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],24,B0007,140,5877,05877.csv,,0.0461653517460827,0.0714051625047609,2176
5877,charge,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 3.2000e+01 4.1093e+01],24,B0007,141,5878,05878.csv,,,,2176
5878,impedance,[2008.       4.      26.       5.      25.      46.234],24,B0007,142,5879,05879.csv,,0.0450589668472443,0.0692805173920436,2176
5879,discharge,[2008.      4.     26.      5.     57.     35.14],24,B0007,143,5880,05880.csv,1.7858852600390451,,,2177
5880,impedance,[2008.       4.      26.       6.      53.      34.171],24,B0007,144,5881,05881.csv,,0.0458839732229062,0.0692600719668959,2177
5881,charge,[2008.       4.      26.       7.      25.      23.031],24,B0007,145,5882,05882.csv,,,,2177
5882,impedance,[2008.       4.      26.      10.      26.      36.718],24,B0007,146,5883,05883.csv,,0.0458138476522787,0.0696653302556868,2177
5883,discharge,[2008.       4.      26.      10.      58.      25.843],24,B0007,147,5884,05884.csv,1.780326860450275,,,2178
5884,charge,[2008.       4.      28.      17.      20.      47.859],24,B0007,148,5885,05885.csv,,,,2178
5885,discharge,[2008.       4.      29.      12.      15.      56.953],24,B0007,149,5886,05886.csv,1.8150756899575575,,,2179
5886,impedance,[2008.       4.      29.      13.      12.      54.375],24,B0007,150,5887,05887.csv,,0.0492214577894399,0.0713426382157518,2179
5887,charge,[2008.       4.      29.      13.      44.      46.546],24,B0007,151,5888,05888.csv,,,,2179
5888,impedance,[2008.       4.      29.      16.      33.      38.281],24,B0007,152,5889,05889.csv,,0.0488865538215203,0.0696851437062246,2179
5889,discharge,[2008.       4.      29.      17.       5.      27.781],24,B0007,153,5890,05890.csv,1.815702515484584,,,2180
5890,impedance,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],24,B0007,154,5891,05891.csv,,0.0483951365393567,0.0713515950419545,2180
5891,charge,[2008.       4.      29.      18.      34.      10.656],24,B0007,155,5892,05892.csv,,,,2180
5892,impedance,[2008.      4.     29.     21.     28.     15.14],24,B0007,156,5893,05893.csv,,0.0480552218263486,0.0698864194438785,2180
5893,discharge,[2008.      4.     29.     22.      0.      4.75],24,B0007,157,5894,05894.csv,1.800243217805667,,,2181
5894,impedance,[2008.       4.      29.      22.      56.      30.656],24,B0007,158,5895,05895.csv,,0.0488006065070867,0.0705515825581293,2181
5895,charge,[2008.       4.      29.      23.      28.      20.218],24,B0007,159,5896,05896.csv,,,,2181
5896,impedance,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],24,B0007,160,5897,05897.csv,,0.047509200748586,0.0703725401221073,2181
5897,discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0007,161,5898,05898.csv,1.7904476205609308,,,2182
5898,impedance,[2008.      4.     30.      3.     40.      3.39],24,B0007,162,5899,05899.csv,,0.0477710078046238,0.0707118257849502,2182
5899,charge,[2008.       4.      30.       4.      11.      53.078],24,B0007,163,5900,05900.csv,,,,2182
5900,impedance,[2008.       4.      30.       7.       9.      52.656],24,B0007,164,5901,05901.csv,,0.0481799142983664,0.0704800798689803,2182
5901,discharge,[2008.       4.      30.       7.      41.      42.578],24,B0007,165,5902,05902.csv,1.780343032300132,,,2183
5902,impedance,[2008.       4.      30.       8.      37.      42.406],24,B0007,166,5903,05903.csv,,0.0480709471642284,0.0716849617062179,2183
5903,charge,[2008.       4.      30.       9.       9.      32.281],24,B0007,167,5904,05904.csv,,,,2183
5904,impedance,[2008.       4.      30.      11.      56.      59.203],24,B0007,168,5905,05905.csv,,0.0485324073582465,0.0703495236965677,2183
5905,discharge,[2008.       4.      30.      12.      28.      49.265],24,B0007,169,5906,05906.csv,1.775328769596812,,,2184
5906,impedance,[2008.       4.      30.      13.      24.      39.734],24,B0007,170,5907,05907.csv,,0.0481292571231776,0.071036228996812,2184
5907,charge,[2008.       4.      30.      13.      56.      29.843],24,B0007,171,5908,05908.csv,,,,2184
5908,impedance,[2008.       4.      30.      16.      48.      25.875],24,B0007,172,5909,05909.csv,,0.0497462553640585,0.0709596027580753,2184
5909,discharge,[2008.      4.     30.     17.     20.     16.14],24,B0007,173,5910,05910.csv,1.770262973473285,,,2185
5910,impedance,[2008.      4.     30.     18.     16.      7.25],24,B0007,174,5911,05911.csv,,0.0490535009286065,0.0716505512430741,2185
5911,charge,[2008.      4.     30.     18.     47.     57.39],24,B0007,175,5912,05912.csv,,,,2185
5912,impedance,[2008.       4.      30.      21.      43.       3.656],24,B0007,176,5913,05913.csv,,0.0498936282124914,0.0698875047977575,2185
5913,discharge,[2008.       4.      30.      22.      14.      54.062],24,B0007,177,5914,05914.csv,1.760081061854204,,,2186
5914,impedance,[2008.       4.      30.      23.      10.      36.859],24,B0007,178,5915,05915.csv,,0.0477138508673141,0.0710486101468807,2186
5915,charge,[2008.      4.     30.     23.     42.     27.25],24,B0007,179,5916,05916.csv,,,,2186
5916,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],24,B0007,180,5917,05917.csv,,0.0476209330618886,0.0695963747092475,2186
5917,discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0007,181,5918,05918.csv,1.749647593537689,,,2187
5918,impedance,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],24,B0007,182,5919,05919.csv,,0.0479939825459855,0.0715534002029716,2187
5919,charge,[2.0080e+03 5.0000e+00 1.0000e+00 4.0000e+00 4.2000e+01 5.7703e+01],24,B0007,183,5920,05920.csv,,,,2187
5920,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],24,B0007,184,5921,05921.csv,,0.0464799621281034,0.0710980516940997,2187
5921,discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0007,185,5922,05922.csv,1.749650075059311,,,2188
5922,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],24,B0007,186,5923,05923.csv,,0.047438380107813,0.0701160181523954,2188
5923,charge,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 4.3000e+01 1.8359e+01],24,B0007,187,5924,05924.csv,,,,2188
5924,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],24,B0007,188,5925,05925.csv,,0.047969250311316,0.0708925113800405,2188
5925,discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0007,189,5926,05926.csv,1.745028739214683,,,2189
5926,impedance,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],24,B0007,190,5927,05927.csv,,0.0489922206676411,0.0704081490005847,2189
5927,charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.4000e+01 4.1000e+01 4.1578e+01],24,B0007,191,5928,05928.csv,,,,2189
5928,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],24,B0007,192,5929,05929.csv,,0.048225418155885,0.0709769157630702,2189
5929,discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0007,193,5930,05930.csv,1.739645745528673,,,2190
5930,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],24,B0007,194,5931,05931.csv,,0.048214700566631,0.0696168720375489,2190
5931,charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 3.8000e+01 1.7968e+01],24,B0007,195,5932,05932.csv,,,,2190
5932,impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],24,B0007,196,5933,05933.csv,,0.0490895503628693,0.0702287371303744,2190
5933,discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0007,197,5934,05934.csv,1.7285642277717963,,,2191
5934,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],24,B0007,198,5935,05935.csv,,0.0479129725184779,0.0694812017142837,2191
5935,charge,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 3.7000e+01 2.2234e+01],24,B0007,199,5936,05936.csv,,,,2191
5936,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],24,B0007,200,5937,05937.csv,,0.0488174139240195,0.0718940740392593,2191
5937,discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0007,201,5938,05938.csv,1.723900324588418,,,2192
5938,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],24,B0007,202,5939,05939.csv,,0.0476104078872702,0.0703612147830665,2192
5939,charge,[2.0080e+03 5.0000e+00 2.0000e+00 5.0000e+00 2.0000e+01 2.4687e+01],24,B0007,203,5940,05940.csv,,,,2192
5940,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],24,B0007,204,5941,05941.csv,,0.0488921950725171,0.0701260512880205,2192
5941,discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0007,205,5942,05942.csv,1.7139788776485192,,,2193
5942,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],24,B0007,206,5943,05943.csv,,0.0483472377139637,0.0702995301403617,2193
5943,charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.0000e+01 1.1000e+01 3.1921e+01],24,B0007,207,5944,05944.csv,,,,2193
5944,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],24,B0007,208,5945,05945.csv,,0.0474232187307728,0.0690776187517649,2193
5945,discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0007,209,5946,05946.csv,1.7139701997004613,,,2194
5946,impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],24,B0007,210,5947,05947.csv,,0.050111225517516,0.0696007325489996,2194
5947,charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.5000e+01 9.0000e+00 4.6812e+01],24,B0007,211,5948,05948.csv,,,,2194
5948,impedance,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],24,B0007,212,5949,05949.csv,,0.0484604377549353,0.0708375336017697,2194
5949,discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0007,213,5950,05950.csv,1.7036521173638766,,,2195
5950,charge,[2.0080e+03 5.0000e+00 2.0000e+00 2.0000e+01 2.8000e+01 2.5781e+01],24,B0007,214,5951,05951.csv,,,,2195
5951,discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0007,215,5952,05952.csv,1.7040137474382486,,,2196
5952,impedance,[2008.       5.       3.       0.      18.      59.734],24,B0007,216,5953,05953.csv,,0.0487452841684927,0.0724894748097682,2196
5953,charge,[2008.       5.       3.       0.      50.      52.187],24,B0007,217,5954,05954.csv,,,,2196
5954,impedance,[2008.       5.       3.       3.      41.      16.453],24,B0007,218,5955,05955.csv,,0.0489092204596219,0.0722437532116874,2196
5955,discharge,[2008.       5.       3.       4.      13.       8.609],24,B0007,219,5956,05956.csv,1.6935716157343033,,,2197
5956,impedance,[2008.       5.       3.       5.       7.      41.812],24,B0007,220,5957,05957.csv,,0.0483480142935397,0.0700722799185243,2197
5957,charge,[2008.       5.       3.       5.      39.      33.921],24,B0007,221,5958,05958.csv,,,,2197
5958,impedance,[2008.       5.       3.       8.      38.      27.484],24,B0007,222,5959,05959.csv,,0.0504934152804281,0.0714779278737494,2197
5959,discharge,[2008.       5.       3.       9.      10.      19.812],24,B0007,223,5960,05960.csv,1.6876577363877656,,,2198
5960,impedance,[2008.       5.       3.      10.       4.      43.296],24,B0007,224,5961,05961.csv,,0.047906145513856,0.0707665668724531,2198
5961,charge,[2008.       5.       3.      10.      36.      35.781],24,B0007,225,5962,05962.csv,,,,2198
5962,impedance,[2008.       5.       3.      13.      32.      41.671],24,B0007,226,5963,05963.csv,,0.049653807534869,0.0728151127537102,2198
5963,discharge,[2008.       5.       3.      14.       4.      34.187],24,B0007,227,5964,05964.csv,1.6830744356583152,,,2199
5964,impedance,[2008.       5.       3.      14.      58.      49.093],24,B0007,228,5965,05965.csv,,0.0481563125260732,0.0703148767120616,2199
5965,charge,[2008.      5.      3.     15.     30.     41.64],24,B0007,229,5966,05966.csv,,,,2199
5966,impedance,[2008.       5.       3.      18.      26.      20.765],24,B0007,230,5967,05967.csv,,0.0498046985694802,0.0718369324871002,2199
5967,discharge,[2008.       5.       3.      18.      58.      13.468],24,B0007,231,5968,05968.csv,1.6779270142025482,,,2200
5968,impedance,[2008.       5.       3.      19.      52.      28.578],24,B0007,232,5969,05969.csv,,0.0487186652725049,0.0707311077896032,2200
5969,charge,[2008.       5.       3.      20.      24.      21.312],24,B0007,233,5970,05970.csv,,,,2200
5970,impedance,[2008.      5.      3.     23.     10.     37.25],24,B0007,234,5971,05971.csv,,0.0496014214354859,0.0721211408379768,2200
5971,discharge,[2008.       5.       3.      23.      42.      30.093],24,B0007,235,5972,05972.csv,1.6732060275966172,,,2201
5972,impedance,[2008.       5.       4.       0.      36.      36.703],24,B0007,236,5973,05973.csv,,0.048309781824428,0.0706408498653417,2201
5973,charge,[2.0080e+03 5.0000e+00 4.0000e+00 1.0000e+00 8.0000e+00 2.9578e+01],24,B0007,237,5974,05974.csv,,,,2201
5974,impedance,[2008.       5.       4.       4.       9.      47.078],24,B0007,238,5975,05975.csv,,0.0493328695126367,0.0726378441172666,2201
5975,discharge,[2008    5    4    4   41   40],24,B0007,239,5976,05976.csv,1.6674367208253988,,,2202
5976,impedance,[2008.       5.       4.       5.      35.      36.578],24,B0007,240,5977,05977.csv,,0.0480220070348009,0.0710763415101089,2202
5977,charge,[2008.       5.       4.       6.       7.      29.546],24,B0007,241,5978,05978.csv,,,,2202
5978,impedance,[2008.       5.       4.       9.       8.      18.734],24,B0007,242,5979,05979.csv,,0.0482451502855609,0.0734441725850627,2202
5979,discharge,[2008.       5.       4.       9.      40.      11.906],24,B0007,243,5980,05980.csv,1.6622662630667526,,,2203
5980,impedance,[2008.       5.       4.      10.      34.       8.906],24,B0007,244,5981,05981.csv,,0.048878563968151,0.0706797960562365,2203
5981,charge,[2008.       5.       4.      11.       6.       2.078],24,B0007,245,5982,05982.csv,,,,2203
